date,year,month,day,day_of_week,week_number,quarter,day_of_year,is_weekend,climate_zone,temperature,rainfall_mm,humidity,soil_moisture,harvest_quantity,stock_available,transport_cost,market_demand_index,price
1959-02-19,1959,2,19,3,8,1,50,0,Western,21.116101118984748,3.463447400930793,67.46693012297598,53.06313828453606,7927.049264750813,3133.8871318178158,222.87784018757876,1.0118266338229938,200
1959-02-19,1959,2,19,3,8,1,50,0,Kigali,26.270765029362778,0.5236117394214941,51.55407856713451,32.273494486953666,3782.1988621331557,2890.1979646100986,124.60018978639206,1.0436254531314477,300
1959-02-19,1959,2,19,3,8,1,50,0,Kigali,23.5330743279277,0.9582684764435302,47.54046607504355,29.993380325202352,3075.060000441267,2143.3115351769875,153.64976588852767,1.0661759738271341,350
1959-02-20,1959,2,20,4,8,1,51,0,Western,21.92791068212141,0.36867074008155853,60.12304342380752,40.407609458622325,7323.718712992518,5530.499360201911,227.83527680827567,1.0291453908344232,200
1959-02-21,1959,2,21,5,8,1,52,1,Eastern,26.1052782006284,0.48424673182710015,58.99079249929966,59.07112339223666,4936.592061768476,1567.3684002016143,184.62705335484793,0.7489234194993872,200
1959-02-22,1959,2,22,6,8,1,53,1,Northern,17.021959590776362,1.1144683585571966,67.05154443465639,45.100119695402654,3851.9798315184908,2854.859751200979,288.6785171790851,0.9988461433745146,300
1959-02-22,1959,2,22,6,8,1,53,1,Western,21.55727250508559,1.3209465221424466,58.84763063355368,35.16895798744328,3951.57473397798,1885.9508288997733,222.31451057401532,1.14493396620774,350
1959-02-22,1959,2,22,6,8,1,53,1,Western,21.2569832221151,0.17320591120699366,59.34266434948019,44.01076644800037,5873.997808244781,3163.5780752857236,232.4666927832593,0.8287907703002351,200
1959-02-23,1959,2,23,0,9,1,54,0,Southern,22.907562244040975,1.6302221413181375,62.92434256469058,36.183749688930085,8278.72789712608,4202.323773639381,201.54065611869046,1.1155638594916857,200
1959-02-23,1959,2,23,0,9,1,54,0,Western,22.890496346494665,2.615775758250902,61.697496781012134,32.38857432372321,7628.774638807823,8827.21617196493,279.42680133639215,1.0085696137241296,250
1959-02-23,1959,2,23,0,9,1,54,0,Southern,24.141510665938064,2.217633397804687,59.976850039501834,56.16487909813777,8648.153509585502,2735.292862928065,215.72386155191597,1.1452072818429195,200
1959-02-24,1959,2,24,1,9,1,55,0,Kigali,23.326690778747803,0.2964049101637151,65.44110893105089,36.168423484766365,3710.6166799396015,3246.846850166859,153.45792604764407,1.2081997351846925,350
1959-02-24,1959,2,24,1,9,1,55,0,Western,21.46250277872281,0.6388389254399979,55.58744260529007,39.30483948967506,8357.648364204206,2742.9858515622886,235.75171083680445,1.190458394053949,250
1959-02-24,1959,2,24,1,9,1,55,0,Kigali,23.716716971850595,0.9957956177680881,61.73866893116476,36.725416411669585,3646.121075309916,1390.0349033419027,113.75798322376316,1.012024458340057,300
1959-02-24,1959,2,24,1,9,1,55,0,Western,22.816422172729126,1.0710279704296926,65.14906144086697,49.086448949627005,7210.190811923592,7542.970726829821,287.6521239540485,1.1679118094815268,250
1959-02-25,1959,2,25,2,9,1,56,0,Southern,24.401924797472205,0.3007549620795289,62.237072958648426,36.90092580705465,7721.965319023214,5403.588923857528,215.97981607669035,1.0507597779895486,200
1959-02-25,1959,2,25,2,9,1,56,0,Kigali,21.572305515705963,0.8627303287259623,70.3619307612061,35.53603322665896,3357.0395284655624,2509.10322336892,126.47778713887989,1.3405715862650747,400
1959-02-25,1959,2,25,2,9,1,56,0,Western,22.243001343082117,0.40725938337237655,55.81882238875055,36.881098673222255,6671.385003536827,7759.128523099119,204.70923311314036,1.3066413548418088,250
1959-02-25,1959,2,25,2,9,1,56,0,Eastern,24.38026285176695,0.6343124409472948,58.421242827825125,31.6207373292938,9006.590700366189,7434.63164871519,168.74666576542617,1.0943378078103865,200
1959-02-26,1959,2,26,3,9,1,57,0,Northern,23.753318705849402,0.8816005109049107,58.00334684946256,46.13411325430734,7247.335741334774,2225.9717229688267,308.8216081626456,1.0597111959124712,250
1959-02-27,1959,2,27,4,9,1,58,0,Southern,21.026890823140953,2.524333358321839,63.65588322094374,42.509632903844135,8640.586132207776,7952.460104466241,159.13574916906177,1.159752300311872,200
1959-02-27,1959,2,27,4,9,1,58,0,Kigali,21.940154123754553,0.252326030715132,60.27086773682251,35.60376005507838,3572.749315899012,2682.7873928327217,120.74634981494056,1.133005838508532,300
1959-02-27,1959,2,27,4,9,1,58,0,Western,20.789547343927687,0.3122190952024313,60.33768218531463,26.506322665991114,7987.953957302971,5932.607175613707,235.5494049996744,0.9134981530377728,200
1959-02-28,1959,2,28,5,9,1,59,1,Northern,21.569846792452505,1.4058676224787268,56.052797440146314,39.352746844392165,4197.163938721284,4198.916937446841,354.55866099987344,0.8767102380399427,300
1959-02-28,1959,2,28,5,9,1,59,1,Eastern,25.585797342446874,0.0504565622436298,56.02894174056893,36.893270898495906,4333.581113774224,4576.57457184544,164.98196011237638,0.7389885919656956,200
1959-02-28,1959,2,28,5,9,1,59,1,Southern,21.85858074745816,0.6868457914320559,52.88796630512174,39.83291352533665,4143.601126942821,4929.858976231392,194.92864617377188,0.9651092025109173,250
1959-03-01,1959,3,1,6,9,1,60,1,Kigali,21.20497025482529,1.987672789913883,59.183609531120446,28.65332806728566,465.35479815144765,145.38124836931328,185.80326275573427,1.0312158249089167,800
1959-03-01,1959,3,1,6,9,1,60,1,Kigali,19.0273590677733,3.3608912939170503,64.0746977657432,40.888709477335,590.2534081260677,288.31958934991883,164.09937418550024,0.7921554986485045,700
1959-03-01,1959,3,1,6,9,1,60,1,Eastern,21.95755113219676,3.8754871383763065,59.891523459900405,47.06600949885858,1023.7198459475135,767.3393284714534,223.62823939249358,0.7606276413441,700
1959-03-01,1959,3,1,6,9,1,60,1,Southern,16.59045248599748,3.555746002852407,57.80798692000439,41.76869431574339,1126.4036380778152,706.1780832617412,263.80598598709344,0.8684448055387047,700
1959-03-02,1959,3,2,0,10,1,61,0,Southern,17.23331745895816,2.4790891187178032,60.27048277968807,29.039782783567805,1859.465276939604,2230.985575092715,285.066889989922,0.9317553545215902,650
1959-03-03,1959,3,3,1,10,1,62,0,Northern,16.057629337775246,3.8648933583961584,59.13895950448372,60.19080902550272,1372.7071243211574,823.4311687359315,394.68362914355635,1.085381397840259,800
1959-03-04,1959,3,4,2,10,1,63,0,Kigali,19.588872747082057,1.5253847093611468,53.27157734767905,33.51126391454078,901.5135046395537,846.9339478279397,165.63641340155053,0.9703531802162987,800
1959-03-04,1959,3,4,2,10,1,63,0,Northern,15.42201679854594,7.182185346093001,63.554439164802865,47.1580346093954,1373.6605657064088,1173.6072721755786,423.60955738454635,1.1212055540443007,800
1959-03-04,1959,3,4,2,10,1,63,0,Western,16.39822762409397,2.56583999228442,60.42163798236272,48.47136277117431,1521.3704406366332,933.0844184876112,277.62965938537565,0.9705304369661595,750
1959-03-04,1959,3,4,2,10,1,63,0,Kigali,20.356845564191325,2.1212742318655686,62.539972505093985,48.53691473375864,886.3420671115601,602.0847757992426,184.8016203562786,1.1325264538628814,700
1959-03-04,1959,3,4,2,10,1,63,0,Western,18.90708214450617,13.729291509067567,63.99333257099086,65.09688055737625,1682.4149412279205,572.5181740716611,295.4255984719754,1.2121047312500486,800
1959-03-04,1959,3,4,2,10,1,63,0,Eastern,19.514635844603404,3.3734458518589765,60.35371023529361,47.25043604051752,2325.0695847269226,998.0224196854142,189.22672033962846,1.253802666963419,700
1959-03-04,1959,3,4,2,10,1,63,0,Western,15.667151430248058,2.344158008868756,63.391144842121044,37.21589939179931,1734.8798323141166,1034.098001057076,395.4233351578407,1.2082931561840486,800
1959-03-05,1959,3,5,3,10,1,64,0,Kigali,19.82555023938141,7.084142118034606,62.17995189766337,43.63780435510691,834.3697700876245,895.3378114020802,155.18914549672718,1.0877136047953815,750
1959-03-05,1959,3,5,3,10,1,64,0,Kigali,20.376399511509977,24.78689867896837,69.05180921510845,52.47922286378724,928.5309741643274,960.4606123402781,140.24890470459334,1.1138077342942523,750
1959-03-05,1959,3,5,3,10,1,64,0,Western,16.105447323552504,11.666166724480574,63.847342224981716,60.14458515701454,1483.2454780130697,592.8034466818596,402.6673680774757,1.0818982661131897,850
1959-03-06,1959,3,6,4,10,1,65,0,Northern,19.191539526818858,3.086189007986115,61.56422332335545,30.121099353125537,1246.5475573833933,380.5225240255683,450.3825288404562,0.8875878330525047,850
1959-03-06,1959,3,6,4,10,1,65,0,Kigali,18.363226170774574,2.563782880331443,66.28464382717529,34.68253378881427,702.1036493365898,310.7528256391685,164.30903893641892,1.3757116341749405,750
1959-03-06,1959,3,6,4,10,1,65,0,Western,17.282939799696667,2.5001352213342587,59.87440680659102,22.375213110982795,1359.1747178025212,948.0287569158221,325.8417493609689,1.222058396404678,750
1959-03-06,1959,3,6,4,10,1,65,0,Southern,18.30669031090542,4.328144033612919,58.23067956009041,52.56623845590717,1577.3260708326056,1703.7445516226826,225.4753050661328,1.249209928968063,700
1959-03-06,1959,3,6,4,10,1,65,0,Kigali,18.4602104845069,0.42821174472358203,56.05047766598298,29.480207216572722,816.0907356961789,720.9604846626385,160.9852861347489,1.0549724504190123,750
1959-03-06,1959,3,6,4,10,1,65,0,Kigali,22.402188016717304,8.652534820508963,63.8839277317594,44.31778018084183,834.7491788118737,275.1142323737404,175.659067678374,1.1301694317396798,750
1959-03-07,1959,3,7,5,10,1,66,1,Southern,17.279353483561295,5.855847301752181,64.04373715755041,49.675642399327344,1182.048357051444,817.0212233206543,278.0329806973037,1.004316267913524,700
1959-03-07,1959,3,7,5,10,1,66,1,Western,20.28493567750929,12.280223885255538,66.67599870402202,41.64832512053529,811.3499935833586,556.0341747457712,286.4619090334341,0.817421985829455,750
1959-03-07,1959,3,7,5,10,1,66,1,Southern,18.228856372607112,6.119715078552757,62.596563960724694,45.65969441708095,877.284050925606,957.4349169117445,242.3902073043938,0.76706291754983,750
1959-03-07,1959,3,7,5,10,1,66,1,Eastern,20.231480589923258,2.658832331127587,55.86055596467039,37.82809348715046,1261.9230894719099,1456.3222455065054,209.75093834659472,0.7880320081705318,700
1959-03-08,1959,3,8,6,10,1,67,1,Kigali,18.70690777670651,3.5822353314328383,58.3624251167786,36.05971018866648,510.8777896204396,220.06981418256422,136.4512209402687,0.9372146351081505,750
1959-03-08,1959,3,8,6,10,1,67,1,Southern,19.702398370884083,7.151000474257625,65.69646455135492,35.94710051572884,1020.5239009191164,1097.9074679463802,282.98519985971893,0.7780832700348833,750
1959-03-08,1959,3,8,6,10,1,67,1,Kigali,22.654789302341495,8.673576107730788,69.87056205447914,55.469613386500114,476.5364959025999,284.6408306715709,141.50994798405574,0.972495022896503,700
1959-03-08,1959,3,8,6,10,1,67,1,Eastern,19.833487945099943,2.204883426679244,60.299574178735476,48.569219965862885,1203.1659613214144,1392.176195752331,205.1339381832938,0.8904550270655952,650
1959-03-08,1959,3,8,6,10,1,67,1,Western,17.22712608915206,9.33933722677618,68.43776213773135,36.46926301738241,746.4902110715279,245.05940923703514,310.64256896029826,0.8661990049397951,750
1959-03-09,1959,3,9,0,11,1,68,0,Eastern,22.873970567115947,1.563255446065561,62.50834731727512,45.97566982113095,1566.1099808575327,677.1193069451674,203.77867131910153,1.1832376434905436,750
1959-03-09,1959,3,9,0,11,1,68,0,Kigali,18.003493162754072,3.0765883324929986,53.66620157277139,52.065976945367716,884.5099493488025,845.3260775277192,143.53594198243044,1.3011721991516425,750
1959-03-09,1959,3,9,0,11,1,68,0,Western,16.507945668972575,2.7131946254897197,67.60393574544526,40.95064166275709,1369.6277510252298,779.7692634135128,301.80361894262046,0.843331662431972,700
1959-03-09,1959,3,9,0,11,1,68,0,Northern,18.734234006122392,16.823873517725918,66.31418527873798,77.42474475503846,1508.720937370613,1805.4469449672022,450.31693508814186,1.0014135860763125,800
1959-03-10,1959,3,10,1,11,1,69,0,Eastern,21.312589565098808,0.9393991435402053,57.93672940781826,44.80615027363966,1864.3782231582413,701.3238066009968,216.4605007429388,1.1396569286363925,750
1959-03-10,1959,3,10,1,11,1,69,0,Eastern,19.3825527942706,8.834749288915644,61.363294866683226,48.13271962230373,2244.1988915940196,2593.4898554693664,191.7733739534756,0.8647296930279846,500
1959-03-10,1959,3,10,1,11,1,69,0,Eastern,21.61269221776311,5.426483704414919,60.29715076005388,48.319329142514185,2402.499177563085,2142.9194319460285,237.16380910664486,1.2668704749669184,700
1959-03-11,1959,3,11,2,11,1,70,0,Southern,16.368744206510506,5.693132746836252,66.07186046081708,33.53475721303674,1925.9786755385223,664.28376523413,252.43684277613247,1.0319167879056297,700
1959-03-11,1959,3,11,2,11,1,70,0,Northern,18.307753402324202,12.079211615096565,65.22566640681305,43.82748345016923,1453.8097928674501,602.0562800699763,429.81732893648194,0.8550044899724865,800
1959-03-11,1959,3,11,2,11,1,70,0,Western,14.728853962071627,2.5173898394916097,63.78841575847568,39.764955373679726,1247.2626125558095,864.8229723207759,289.5243681345108,1.1669888896720382,750
1959-03-11,1959,3,11,2,11,1,70,0,Northern,15.147204246618296,5.284524329132999,71.87279540287763,31.717842264572088,1192.2945759953432,1425.2809063174257,424.7711665294669,1.0350616114491298,800
1959-03-12,1959,3,12,3,11,1,71,0,Western,18.242025762556775,4.1780444340461775,58.24244069674328,41.81478610061635,1428.0310577287983,790.8614877099799,371.4514393152429,1.0640035344288075,800
1959-03-12,1959,3,12,3,11,1,71,0,Southern,16.786744744241798,12.01028233804622,59.51638551133503,44.888508971017174,1357.4500696186453,478.02261516105364,212.58688519184633,1.0851098618683832,750
1959-03-12,1959,3,12,3,11,1,71,0,Southern,18.695878568821954,4.118931102870942,59.084452152292855,49.81252390948139,2275.4711848014026,1634.2280402450049,218.16634014499664,0.9922506263098619,600
1959-03-12,1959,3,12,3,11,1,71,0,Eastern,21.529436298573952,9.105955583848772,60.93910186012324,35.45485292912878,2241.385712075291,990.1247896341423,197.1605080503734,1.0892655213182612,600
1959-03-12,1959,3,12,3,11,1,71,0,Kigali,18.57193942510699,3.1762889135066734,68.10165894323121,40.46397908350986,873.0156913322674,1002.7822638937938,144.69955583537657,0.9902956489842597,750
1959-03-12,1959,3,12,3,11,1,71,0,Northern,16.5014834199737,3.887992393479275,58.147676871662135,47.54529051392759,1012.7150400692525,797.403066756438,407.17072508682816,1.092219672255647,850
1959-03-12,1959,3,12,3,11,1,71,0,Eastern,21.937508358283406,13.957960790677479,64.12978812903415,37.005332992306286,2158.2163174581365,2520.4793310024093,222.2658755578831,1.2145173788530463,600
1959-03-12,1959,3,12,3,11,1,71,0,Eastern,21.352662540128733,4.3597086633968605,62.95251211431598,43.65843075008539,2258.5206287581213,2168.1914474924133,191.6231905614888,0.9526711298334785,550
1959-03-13,1959,3,13,4,11,1,72,0,Kigali,21.957094438292582,13.198759949200134,71.68213892659313,41.06285540966904,942.9600783055879,815.351937507617,166.51088359805522,0.8908811127673918,750
1959-03-13,1959,3,13,4,11,1,72,0,Northern,15.420666088137047,7.891512374010028,69.53397880348922,41.721571389992874,1156.3675735367242,969.7241968412362,398.9249752522674,1.0281441441406745,800
1959-03-13,1959,3,13,4,11,1,72,0,Northern,15.18591673767663,3.357178670372357,53.12564346721048,36.62254737198693,1147.2178241055994,1347.693762332457,425.07411531646784,0.8970353182580213,850
1959-03-13,1959,3,13,4,11,1,72,0,Southern,20.654204829709794,1.6712759583082377,58.55552145428981,30.445032915181482,2108.559068714939,971.1872295198485,290.04788000545113,0.847047937200232,600
1959-03-13,1959,3,13,4,11,1,72,0,Southern,19.249812165533303,7.370437861795173,52.83922337717627,40.42381978036695,1818.8332621364361,1942.3055784061396,304.99665543073206,0.9445749021244892,700
1959-03-14,1959,3,14,5,11,1,73,1,Kigali,19.301836882911715,4.058089083171641,69.6797287166691,52.07485530616344,426.4644905538068,287.1148410348475,196.22978446563107,0.9876595289181017,750
1959-03-14,1959,3,14,5,11,1,73,1,Kigali,18.803819739919433,2.4897165228117895,68.77375965774912,60.977851763699306,377.44926137455275,129.2795275305828,186.39617992588424,0.85429412410642,750
1959-03-15,1959,3,15,6,11,1,74,1,Southern,19.901157501608044,9.77454308254029,60.335768191239346,43.289155659408586,1024.2445244276878,980.4827526713459,308.1901463739914,1.0901734879518044,750
1959-03-15,1959,3,15,6,11,1,74,1,Kigali,19.10048796801405,4.191228181185318,60.918247808307726,42.40564204838008,445.0943266707812,305.41751056077726,125.29031691900265,0.8430044492645716,750
1959-03-15,1959,3,15,6,11,1,74,1,Kigali,20.84869409485886,4.380303769133975,62.05352930003735,48.41307662150148,437.69366211198724,335.9342826155329,147.57171133644133,1.0691250924483902,700
1959-03-15,1959,3,15,6,11,1,74,1,Southern,20.580026425691745,5.210813779965497,66.42045899464802,28.011483303562386,1231.8059661866744,584.7637602646084,257.2237712124093,1.0315480015790597,700
1959-03-16,1959,3,16,0,12,1,75,0,Western,17.83582923593013,11.21685533879764,70.02115000657133,45.74362728612118,1643.463923041254,1644.3200620969862,386.1893927192626,1.0018899574085123,800
1959-03-16,1959,3,16,0,12,1,75,0,Eastern,18.643720915363467,6.716018535864275,65.11584021764432,50.124290258230396,2407.1479288425753,1589.3681494552177,229.8823258289427,1.507803117884182,750
1959-03-16,1959,3,16,0,12,1,75,0,Eastern,21.532752133146246,3.0484408249512245,64.92216608246152,43.59607251399484,2325.7944171820327,1321.2523147093762,200.12751381868685,0.9799678967729393,550
1959-03-16,1959,3,16,0,12,1,75,0,Northern,18.34096988666313,4.512521037534593,65.03382127728594,54.7269340652452,1331.4554041773424,1071.7294991325894,477.19902149335354,1.0632465464725247,850
1959-03-16,1959,3,16,0,12,1,75,0,Southern,20.479981417021623,5.112057524123297,63.156745533661706,63.63379918702629,1525.1543352021047,1296.2788697688911,249.7577709659094,1.2338102523920016,750
1959-03-16,1959,3,16,0,12,1,75,0,Kigali,19.927219230577244,4.591770127720802,70.09778195398647,44.259982852170864,808.1401087754651,605.0306918928014,152.98507273704084,0.9317869683795149,750
1959-03-16,1959,3,16,0,12,1,75,0,Kigali,17.106067150581183,6.158227168850367,62.45611328978732,58.123906148884494,815.2399365910582,494.7324087385751,153.85962810714258,1.1212440254713179,800
1959-03-17,1959,3,17,1,12,1,76,0,Eastern,19.99864098222322,8.521543724386532,66.31523287149334,45.942506121498184,1913.366016450208,1867.7672722842779,218.36792929726894,1.0195301559625807,600
1959-03-17,1959,3,17,1,12,1,76,0,Western,16.934954678509584,8.894334287739596,71.59148443058679,50.07466922845926,1486.2528263266622,584.5257903616529,246.33581811337694,0.8796357300847178,750
1959-03-17,1959,3,17,1,12,1,76,0,Kigali,20.96033895778892,3.0652265509014085,66.3200146886328,49.912370857801314,525.1939778634612,521.7428100900236,158.63303705597647,1.1675548172023051,800
1959-03-17,1959,3,17,1,12,1,76,0,Kigali,20.298524748727242,12.405427021261335,65.7612591946173,51.250394576458405,906.8293465532026,803.8555938735336,200.92092380795089,0.8298446401942211,800
1959-03-17,1959,3,17,1,12,1,76,0,Kigali,21.02873990802991,4.61340014069666,52.79230894962323,44.5747398783879,944.7897615321286,391.3817186621793,182.9024127977438,1.1646911657644323,750
1959-03-17,1959,3,17,1,12,1,76,0,Southern,17.659287508076048,2.1945067070179802,61.98312580154132,48.97899711004947,2197.7328477281867,1807.301480286212,253.10535537150915,1.2417223322452662,700
1959-03-18,1959,3,18,2,12,1,77,0,Western,17.99922589127444,3.4770963563764448,58.2849509600603,44.820052434002875,1287.1744656026938,1139.5076748662973,347.1777840227518,1.182140725705169,800
1959-03-18,1959,3,18,2,12,1,77,0,Western,14.238864385093605,12.274547663361332,60.051962298811105,63.17844034872751,1354.7659787435255,1017.629049656171,286.965498365036,1.3380788724818762,750
1959-03-18,1959,3,18,2,12,1,77,0,Kigali,19.066162525442525,8.057205477030859,65.68685802912005,51.90673674513185,954.276708727075,577.088790482617,149.54823083536192,1.0459959080897554,700
1959-03-18,1959,3,18,2,12,1,77,0,Southern,16.454624093762064,16.888659394305186,66.21980709427336,58.46724336857202,1595.906142027847,1736.1375289916027,289.50003251280623,1.0910400567464604,750
1959-03-18,1959,3,18,2,12,1,77,0,Kigali,22.288454035829627,23.860838323947107,74.0941914673727,79.40626185359164,758.4196523072704,307.26931249040314,153.25305204069173,1.0410324882145598,850
1959-03-18,1959,3,18,2,12,1,77,0,Southern,19.380865981554166,17.953672513269705,70.51292008264093,38.63166254427568,2188.631360785826,2474.54675195946,329.15921293513054,0.909466798430207,600
1959-03-19,1959,3,19,3,12,1,78,0,Kigali,20.319189731854028,3.670306732068749,61.289573726769156,38.89616349478707,661.2920237578575,548.4037526428891,168.04394350849702,1.0092708393844247,800
1959-03-19,1959,3,19,3,12,1,78,0,Northern,14.842527155634652,9.222843322107522,73.58463368735993,48.24058213926824,1310.0618269503423,1043.5840743941708,432.8255869471023,1.093323069144068,850
1959-03-19,1959,3,19,3,12,1,78,0,Western,17.486449505831473,1.7086297449535974,57.751750295591165,26.79665843696914,1300.1753422675736,1433.3070105430177,319.46447781519674,1.2047519600614787,800
1959-03-19,1959,3,19,3,12,1,78,0,Northern,17.67049305596658,2.701857249536002,57.42916416262651,21.777758333771818,1468.895536603965,1727.2706574869164,410.98631888965923,1.2199842027535366,850
1959-03-20,1959,3,20,4,12,1,79,0,Southern,17.372776924135625,12.466258602381426,64.23924528406094,32.1586979959602,1601.379761005283,1786.705349206323,299.34497093044416,1.1208795160603933,750
1959-03-20,1959,3,20,4,12,1,79,0,Southern,17.994593090338896,9.86727095754004,65.21780365276359,52.72919147615687,1901.3335864080968,1806.6344291306727,298.62843959341495,1.1433949655389641,750
1959-03-20,1959,3,20,4,12,1,79,0,Eastern,22.339380087225877,1.3095411558983527,65.3757109159466,37.906406208053475,2440.2471017186313,1277.8086826821138,228.92206759430704,1.308969608604652,700
1959-03-20,1959,3,20,4,12,1,79,0,Eastern,19.071770243311594,10.429975695476923,78.03459317347996,32.664676059123295,2192.3324996091037,1641.0239774074398,189.53924032248258,1.0389059519057053,650
1959-03-21,1959,3,21,5,12,1,80,1,Southern,18.032361900402808,5.45811343341245,66.61293951059754,44.24899688861499,1065.1814193638945,1113.939704821581,230.9706551644308,1.1669235816271226,700
1959-03-21,1959,3,21,5,12,1,80,1,Kigali,18.4533371651937,5.997320223565743,72.00642895030647,63.442368171431156,489.16748503829956,546.8083113222976,145.64314282394787,0.9710076871526361,700
1959-03-22,1959,3,22,6,12,1,81,1,Northern,17.188492252974925,5.449613343289628,63.21567985960453,42.2428776764451,672.4390119733164,798.9326320481726,346.2697660463168,0.864173980603471,800
1959-03-22,1959,3,22,6,12,1,81,1,Eastern,21.84280082678447,1.2896512042502741,57.60174364558741,41.26679652809801,1539.0631123935982,1350.9935605285616,237.01356553020833,1.002883974459236,650
1959-03-23,1959,3,23,0,13,1,82,0,Kigali,22.08928498634018,0.8044121642356559,52.32051767132331,33.80030743178058,971.8151201712557,538.4086555463422,160.46579220524157,1.1739568399033065,700
1959-03-23,1959,3,23,0,13,1,82,0,Northern,17.273549331485455,4.395576065529878,56.8894531013128,33.0154840594168,1106.9152390617407,573.0972987764571,320.44980415520183,1.1431192595701118,800
1959-03-23,1959,3,23,0,13,1,82,0,Kigali,21.551150031650696,14.856837998938857,64.85806006836822,52.09488149918876,810.7311841312979,578.4174972164444,143.54861202951759,0.9553912885608772,700
1959-03-23,1959,3,23,0,13,1,82,0,Northern,17.23038470595462,11.302112453815697,57.84732619971597,52.418291945512685,1418.8323568958294,1253.8525248586368,409.3854862463307,1.1375937913204157,800
1959-03-23,1959,3,23,0,13,1,82,0,Eastern,18.62981056588235,3.302982468435578,61.66867772555744,39.581345075381115,2081.46975514445,1197.1583313019776,200.6990733387167,1.0814608007879567,600
1959-03-23,1959,3,23,0,13,1,82,0,Western,17.739707072202464,16.965122116551804,69.61910504660887,40.89289379434366,1095.2500565622565,1241.2595734920687,305.05294571700915,1.4163243250904436,750
1959-03-23,1959,3,23,0,13,1,82,0,Northern,16.762686769805367,8.335959619668403,74.99147672993203,53.46633843229413,1156.384482850357,1234.5588926552355,378.0734233887906,1.1392819544843102,750
1959-03-24,1959,3,24,1,13,1,83,0,Eastern,22.27886607807365,3.15851835335259,55.917627279887085,36.6264109822176,1714.872302158354,895.8384876918981,216.52155627905924,1.1118575435656894,750
1959-03-24,1959,3,24,1,13,1,83,0,Eastern,20.538646352143797,1.8213167549494347,54.6851868913229,38.43254424242924,1944.7043655755683,775.9308929535314,217.09456411804496,1.0054891779269777,650
1959-03-24,1959,3,24,1,13,1,83,0,Eastern,20.122992156633533,2.260913955938355,57.32812542774465,33.77852054313107,2355.025337850551,2528.24566546728,241.69219185767702,1.0353504591560738,550
1959-03-24,1959,3,24,1,13,1,83,0,Southern,17.402656744651573,4.246263869941215,57.02137272358536,47.49953775658349,1773.7057264490393,2084.0127033187596,301.4045542819813,0.8451363412284038,650
1959-03-26,1959,3,26,3,13,1,85,0,Western,17.28812559176015,13.880920768088327,56.32346663403122,59.3356679714906,1589.4272381934463,1849.1179892533016,357.76869932480076,1.1724626327689531,800
1959-03-26,1959,3,26,3,13,1,85,0,Western,17.54616885781928,3.5049218146089145,55.94701618448168,43.732498110770955,1697.5092590335219,1009.2872388877935,307.56006666769446,1.037625966598115,750
1959-03-26,1959,3,26,3,13,1,85,0,Eastern,21.574457242922172,3.0120836298102662,58.40520377106384,42.27375502205793,1517.951396752277,790.9000857908836,241.12744413507465,0.8615165245991343,700
1959-03-26,1959,3,26,3,13,1,85,0,Northern,15.456844542280464,11.981729341479323,67.66841305138554,45.186077154411294,935.4026670307334,659.8313621773242,383.4484207200388,1.027922504156579,800
1959-03-26,1959,3,26,3,13,1,85,0,Western,21.190526168175516,4.451596518426624,62.982930238517106,55.08033429226418,1327.1380977140052,796.1089086369923,333.1347623640475,1.0407108184925966,800
1959-03-27,1959,3,27,4,13,1,86,0,Southern,17.323606138484454,5.228210014675582,66.64856649182721,35.75914035818969,2168.096348856901,1895.6154357002174,238.43125597118788,1.031435256661664,600
1959-03-27,1959,3,27,4,13,1,86,0,Eastern,18.761555284612307,3.0732940001020577,62.06278830547998,53.64705356996267,2223.9289492845,2532.7450486609055,206.59834494569267,0.9668686398496161,550
1959-03-27,1959,3,27,4,13,1,86,0,Eastern,21.444991032974183,7.506538575928541,67.7088126096853,53.11036624383127,1796.4009885901112,2123.5107752481836,210.07099639723026,1.216099128717058,700
1959-03-27,1959,3,27,4,13,1,86,0,Southern,16.7624270752343,11.48591342397189,66.82275239509636,41.33368503807908,1386.0487433678259,501.5756871647182,295.56952162578926,0.8751379058453597,750
1959-03-27,1959,3,27,4,13,1,86,0,Eastern,20.718376875179448,10.538283880352193,68.64248248726028,53.847759003525795,2181.7643877464666,2042.4878912434897,242.55643520185623,0.9330337413530009,600
1959-03-28,1959,3,28,5,13,1,87,1,Southern,17.641105958817572,4.550119391130688,61.21262585532266,40.49249688378177,951.1241916284835,587.6481512247741,264.3288174512377,0.9052847119660838,700
1959-03-28,1959,3,28,5,13,1,87,1,Northern,17.658584796245567,9.25260580253147,61.72734296221138,33.81345835595722,903.1602982317346,983.0951066222522,346.21644601871833,0.844544253045906,750
1959-03-28,1959,3,28,5,13,1,87,1,Western,17.912467996243215,17.596371891834508,71.02118344841205,55.02739448996467,1039.813356338768,485.24053691359387,355.35462825121067,0.8945192650369839,700
1959-03-29,1959,3,29,6,13,1,88,1,Southern,20.393441359226703,2.952616190852476,71.02044031131675,22.445224407619158,1298.8043987471324,586.3032005286276,283.83031311928016,0.9593940427687987,800
1959-03-29,1959,3,29,6,13,1,88,1,Southern,19.31562385125005,3.9410187359744695,59.22744468394167,40.50329447584737,1144.5166040091053,467.52729699590344,301.56099370153237,0.7363235319361654,750
